794	Norton, John (2)
795	Mathewes, Augustine
797	Okes, Nicholas
798	Okes, Nicholas
799	Okes, Nicholas
796	Okes, Nicholas
800	Buck, John
800	Buck, Thomas
801	Buck, John
801	Buck, Thomas
802	Buck, Thomas
802	Daniel, Roger
803	Daniel, Roger
805	Beale, John
806	Beale, John
810	Allde, Elizabeth
811	Purslowe, Elizabeth
1075	Bentley, William
1077	Grismand, John (2)
812	Beale, John
813	Mathewes, Augustine
814	Alsop, Bernard
814	Fawcet, Thomas
815	Beale, John
816	Alsop, Bernard
816	Fawcet, Thomas
817	Beale, John
818	Mathewes, Augustine
819	Legat, John (2)
820	Okes, Nicholas
821	Raworth, Robert
822	Beale, John
823	Okes, Nicholas
824	Okes, Nicholas
825	Wreittoun, John
826	Norton, John (2)
828	Norton, John (2)
832	Beale, John
835	Cotes, Thomas
836	Okes, Nicholas
837	Harper, Thomas
830	Norton, John (2)
831	Norton, John (2)
833	Purfoot, Thomas (2)
834	Purfoot, Thomas (2)
842	Norton, John (2)
843	Okes, Nicholas
843	Okes, John
844	Raworth, Robert
845	Flesher, Miles
846	Mathewes, Augustine
849	Raworth, Robert
869	Okes, Nicholas
869	Okes, John
891	Norton, John (2)
850	Raworth, Robert
851	Raworth, John
5110	Dawson, John (2)
5108	Dawson, John (2)
854	Mathewes, Augustine
855	Mathewes, Augustine
856	Mathewes, Augustine
857	Raworth, Robert
858	Raworth, Robert
859	Norton, John (2)
860	Lichfield, Leonard
861	Lichfield, Leonard
862	Lichfield, Leonard
863	Oulton, Richard
864	Oulton, Richard
865	Kingston, Felix
868	Kingston, Felix
870	Cotes, Thomas
871	Cotes, Thomas
872	Cotes, Thomas
873	Harper, Thomas
874	Norton, John (2)
875	Okes, John
876	Norton, John (2)
878	Haviland, John
879	Wilson, William
880	Haviland, John
881	Haviland, John
882	Okes, John
883	Purslowe, Elizabeth
884	Okes, John
886	Okes, John
887	Okes, John
888	Okes, John
889	Parsons, Marmaduke
885	Okes, John
892	Norton, John (2)
896	Cotes, Thomas
897	Cotes, Thomas
898	Dawson, John (2)
899	Oulton, Richard
900	Oulton, Richard
901	Oulton, Richard
903	Warren, Thomas (1)
904	Warren, Thomas (1)
906	Oulton, Richard
907	Oulton, Richard
1164	Cotes, Ellen
1165	Streater, John
1166	Streater, John
1167	Leach, Thomas
908	Oulton, Richard
909	Okes, John
910	Okes, John
911	Cotes, Thomas
912	Cotes, Thomas
913	Harper, Thomas
915	Hodgkinson, Richard
918	Griffin, Edward (2)
919	Okes, John
920	Bishop, Richard
921	Bishop, Richard
922	Harper, Thomas
923	Griffin, Edward (2)
924	Harper, Thomas
925	Harper, Thomas
926	Harper, Thomas
927	Harper, Thomas
928	Okes, John
929	Okes, John
935	Bishop, Richard
930	Cotes, Thomas
931	Cotes, Thomas
932	Cotes, Thomas
933	Paine, Thomas
934	Paine, Thomas
936	Lichfield, Leonard
937	Okes, John
938	Cotes, Thomas
939	Lichfield, Leonard
547	Creede, Thomas
940	Hall, Henry
941	Harper, Thomas
942	Turner, William
943	Turner, William
944	Harper, Thomas
945	Cotes, Thomas
946	Cotes, Thomas
972	Cotes, Thomas
973	Cotes, Thomas
974	Cotes, Thomas
947	Cotes, Thomas
948	Cotes, Thomas
949	Cotes, Thomas
950	Cotes, Thomas
951	Hodgkinson, Richard
952	Cotes, Thomas
953	Cotes, Thomas
954	Legat, John (2)
956	Legat, John (2)
958	Legat, John (2)
960	Legat, John (2)
962	Okes, John
963	Okes, John
964	Okes, John
966	Dawson, John (2)
967	Griffin, Edward (2)
968	Griffin, Edward (2)
969	Okes, John
970	Okes, John
975	Cotes, Thomas
976	Okes, John
977	Okes, John
978	Raworth, John
979	Raworth, John
980	Okes, John
981	Badger, Richard (1)
983	Okes, John
984	Okes, John
985	Lichfield, Leonard
986	Turner, William
987	Kingston, Felix
994	Griffin, Edward (2)
995	Islip, Susan
997	Hearne, Richard
999	Hearne, Richard
1001	Bourke, Thomas
1003	Islip, Susan
1005	Raworth, Ruth
1006	Raworth, Ruth
1015	Hall, Henry
1016	Hall, Henry
1017	Hall, Henry
1023	Hunt, William (1)
1032	Browne, Samuel
1065	Hunt, William (1)
1066	Hunt, William (1)
1067	Hunt, William (1)
1033	Browne, Samuel
204	Creede, Thomas
1037	Wilson, William
1047	P., E.
1051	Hunt, William (1)
1052	White, Robert (1)
1053	Dawson, Gartrude
1055	Cotes, Richard
1062	Young, James
1064	Hunt, William (1)
1076	Newcombe, Thomas (1)
1078	Roycroft, Thomas
1079	Roycroft, Thomas
1080	Wilson, William
1081	Warren, Thomas (1)
1082	Warren, Thomas (1)
1083	Wilson, William
1084	Warren, Thomas (1)
1085	Wilson, William
1099	Grismand, John (2)
1106	Wilson, William
1107	Macock, John
1109	Childe, Thomas
1110	Wilson, William
1111	Wilson, William
1114	Wilson, William
1115	Wilson, William
1116	Roycroft, Thomas
1119	Macock, John
1120	Macock, John
1121	Macock, John
1125	Bell, Jane
1130	Bell, Jane
1131	Bell, Jane
5166	Wilson, Thomas (2)
5166	Warren, Thomas (1)
5167	Wilson, Thomas (2)
5167	Warren, Thomas (1)
1132	Macock, John
1133	Godbid, William
1135	Wilson, Thomas (2)
1136	Wilson, Thomas (2)
1138	Wilson, William
1141	Wilson, Thomas (2)
916	Hodgkinson, Richard
1137	Wilson, Thomas (2)
1140	Bell, Jane
1142	Wilson, Thomas (2)
1143	Wilson, Thomas (2)
1145	Bell, Jane
1146	Bell, Jane
1149	Mabb, Thomas
1150	Cottrell, James
1151	Cottrell, James
1152	Mabb, Thomas
1161	Vlack, Adrian
1172	Mabb, Thomas
1176	Ramzey, John
1177	Godbid, William
1178	Taylor, John
1181	Ramzey, John
1183	Wolfe, John
1184	Barnes, Joseph
1186	Read, Richard
1188	Flesher, Miles
1189	Flesher, Miles
1190	Okes, Nicholas
1192	Legge, Cantrell
1193	Purfoot, Thomas (2)
1195	Harper, Thomas
1196	Daniel, Roger
1197	Redmayne, John
1198	Stansby, William
1199	Mathewes, Augustine
1200	Badger, Richard (1)
1201	Jones, William (3)
1202	Buck, John
1202	Buck, Thomas
1202	Daniel, Roger
1203	Alsop, Bernard
1203	Fawcet, Thomas
1207	Harper, Thomas
1208	Lichfield, Leonard
1212	Daniel, Roger
5000	Rastell, John
5001	Rastell, John
5002	Rastell, William
225	Short, Peter
5005	Day, John (1)
5005.01	Day, John (1)
5006	Bynneman, Henry
5007	Bynneman, Henry
5008	Bynneman, Henry
5014	Charlewood, John
5015	Marsh, Thomas
5010	Jeffes, Abel
5017	Jones, Richard
5021	Orwin, Thomas
5025	Barnes, Joseph
5027	Allde, Edward
5027	Roberts, James
5018	Robinson, Robert
5028	Roberts, James
5028.01	Roberts, James
5019	Jones, Richard
5029	Short, Peter
5029.01	Short, Peter
5030	Field, Richard
5072.02	Okes, Nicholas
5047	Short, Peter
5047.01	Short, Peter
5048	Windet, John
5031	Waldegrave, Robert
5049	Kingston, Felix
5056	Charteris, Robert
5057	Charteris, Robert
5060	Simmes, Valentine
5060.02	Eld, George
5059	Simmes, Valentine
5058	Charteris, Robert
5063	Eld, George
5063.02	Eld, George
5050	Lownes, Humphrey (1)
5032	Eld, George
5033	Eld, George
5061	Simmes, Valentine
5061.01	Simmes, Valentine
5061.02	Simmes, Valentine
5061.03	Simmes, Valentine
5067	Bradwood, Melchisidec
5067.01	Bradwood, Melchisidec
5064	Windet, John
5051	Lownes, Humphrey (1)
5064.02	Windet, John
5016	Allde, Edward
5064.01	Windet, John
5064.04	Windet, John
5069	Eld, George
5068	Eld, George
734	Kingston, Felix
732	Flesher, Miles
671	Snodham, Thomas
5022	Simmes, Valentine
5065	Legat, John (1)
5065.03	Legat, John (1)
5065.04	Legat, John (1)
5065.01	Legat, John (1)
5065.02	Legat, John (1)
5065.05	Legat, John (1)
5066	Legat, John (1)
5072	Okes, Nicholas
5034	Lownes, Humphrey (1)
5035	Lownes, Humphrey (1)
5062	Stansby, William
5062.02	Stansby, William
5062.03	Stansby, William
5062.04	Stansby, William
5074	Stansby, William
5074.02	Stansby, William
5074.03	Stansby, William
5074.04	Stansby, William
679	Okes, Nicholas
612	Mathewes, Augustine
5074.05	Stansby, William
5074.01	Stansby, William
5074.06	Stansby, William
5074.07	Stansby, William
5074.08	Stansby, William
5074.09	Stansby, William
5074.10	Stansby, William
5074.11	Stansby, William
5074.12	Stansby, William
5074.16	Stansby, William
5074.15	Stansby, William
5074.13	Stansby, William
5074.14	Stansby, William
5075	Stansby, William
5052	Lownes, Humphrey (1)
5077	Jaggard, William
309	Eld, George
497	Snodham, Thomas
5073	Stansby, William
5078	Eld, George
577	Stansby, William
500	Okes, Nicholas
561	Eld, George
461	Simmes, Valentine
460	Eliot's Court Press
425	Roberts, James
5023.02	Mathewes, Augustine
5036	Dublin Society of Stationers
5023	Mathewes, Augustine
5037	Lownes, Humphrey (1)
5038	Lownes, Humphrey (1)
5039	Lownes, Humphrey (1)
5079	Okes, Nicholas
5079.05	Okes, Nicholas
5079.04	Okes, Nicholas
5079.01	Okes, Nicholas
5079.03	Okes, Nicholas
5079.02	Okes, Nicholas
409	Jaggard, William
408	Jaggard, William
385	Jaggard, William
5070.02	Okes, Nicholas
5081	Jaggard, Isaac
1209	Lichfield, Leonard
7	Skot, John
2	Treveris, Peter
13	Le Noir, Phillipe
25	King, John
109	Jones, Richard
36	Copland, William
22	Copland, William
121	Charlewood, John
5012	Marsh, Thomas
5011	Marsh, Thomas
93	Bohmberg, Nikolaus (pseud?)
92	Jugge, Richard
249	Roberts, James
240	Short, Peter
239	Roberts, James
142	Allde, Edward
5090	Miller, George
135	Orwin, Thomas
128	Jones, Richard
1206	Cotes, Thomas
877	Mathewes, Augustine
1205	Mathewes, Augustine
853	Flesher, Miles
743	Beale, John
778	Beale, John
742	Okes, Nicholas
737	Kingston, Felix
5168	Warren, Thomas (1)
776	Mathewes, Augustine
594	Okes, Nicholas
